CURRENT_EPISODE_NUMBER, TOTAL_REWARD_AT_END_OF_THIS_EPISODE0 ,-135
175 ,410
176 ,385
177 ,450
178 ,440
179 ,390
180 ,-135
181 ,450
182 ,450
183 ,455
184 ,380
185 ,425
186 ,455
187 ,405
188 ,435
189 ,380
190 ,425
191 ,395
192 ,-135
193 ,450
194 ,-135
195 ,445
196 ,415
197 ,385
198 ,405
199 ,440
200 ,415
201 ,440
202 ,455
203 ,420
204 ,445
205 ,440
206 ,435
207 ,385
208 ,420
209 ,440
210 ,430
211 ,450
212 ,460
213 ,395
214 ,375
215 ,-135
216 ,-135
217 ,415
218 ,420
219 ,425
220 ,450
221 ,430
222 ,405
223 ,455
224 ,400
225 ,445
226 ,435
227 ,380
228 ,450
229 ,440
230 ,370
231 ,-135
232 ,405
233 ,415
234 ,415
235 ,405
236 ,405
237 ,365
238 ,430
239 ,425
240 ,435
241 ,430
242 ,435
243 ,430
244 ,470
245 ,445
246 ,420
247 ,420
248 ,445
249 ,395
250 ,-135
251 ,435
252 ,450
253 ,385
254 ,370
255 ,405
256 ,450
257 ,385
258 ,-135
259 ,460
260 ,-135
261 ,415
262 ,400
263 ,450
264 ,435
265 ,440
266 ,400
267 ,415
268 ,420
269 ,400
270 ,380
271 ,440
272 ,425
273 ,420
274 ,430
275 ,430
276 ,445
277 ,440
278 ,415
279 ,415
280 ,-135
281 ,445
282 ,420
283 ,430
284 ,365
285 ,370
286 ,430
287 ,405
288 ,-135
289 ,455
290 ,-135
291 ,380
292 ,430
293 ,425
294 ,440
295 ,465
296 ,440
297 ,415
298 ,-135
299 ,460
300 ,-135
301 ,375
302 ,435
303 ,445
304 ,370
305 ,-135
306 ,450
307 ,450
308 ,415
309 ,415
310 ,430
311 ,420
312 ,-135
313 ,450
314 ,470
315 ,-135
316 ,435
317 ,440
318 ,425
319 ,415
320 ,415
321 ,415
322 ,460
323 ,385
324 ,395
325 ,-135
326 ,400
327 ,385
328 ,410
329 ,450
330 ,450
331 ,435
332 ,445
333 ,415
334 ,-135
335 ,-135
336 ,455
337 ,405
338 ,-135
339 ,-135
340 ,400
341 ,425
342 ,430
343 ,425
344 ,380
345 ,-135
346 ,425
347 ,450
348 ,445
349 ,-135
350 ,370
351 ,380
352 ,435
353 ,440
354 ,400
355 ,415
356 ,435
357 ,420
358 ,-135
359 ,375
360 ,380
361 ,450
362 ,450
363 ,400
364 ,400
365 ,465
366 ,385
367 ,435
368 ,-135
369 ,425
370 ,450
371 ,455
372 ,435
373 ,465
374 ,370
375 ,420
376 ,455
377 ,420
378 ,395
379 ,-135
380 ,415
381 ,370
382 ,470
383 ,-135
384 ,450
385 ,385
386 ,390
387 ,445
388 ,460
389 ,450
390 ,425
391 ,445
392 ,425
393 ,460
394 ,460
395 ,-135
396 ,465
397 ,445
398 ,450
399 ,385
400 ,420
401 ,390
402 ,375
403 ,425
404 ,415
405 ,-135
406 ,420
407 ,440
408 ,-135
409 ,-135
410 ,370
411 ,395
412 ,435
413 ,385
414 ,400
415 ,-135
416 ,400
417 ,430
418 ,400
419 ,460
420 ,455
421 ,440
422 ,450
423 ,440
424 ,415
425 ,455
426 ,410
427 ,435
428 ,440
429 ,450
430 ,-135
431 ,435
432 ,445
433 ,435
434 ,375
435 ,435
436 ,435
437 ,410
438 ,445
439 ,390
440 ,400
441 ,375
442 ,455
443 ,415
444 ,400
445 ,400
446 ,405
447 ,420
448 ,395
449 ,-135
450 ,-135
451 ,440
452 ,455
453 ,400
454 ,420
455 ,440
456 ,415
457 ,465
458 ,385
459 ,365
460 ,395
461 ,405
462 ,365
463 ,425
464 ,440
465 ,440
466 ,455
467 ,-135
468 ,420
469 ,420
470 ,430
471 ,405
472 ,450
473 ,425
474 ,-135
475 ,425
476 ,405
477 ,-135
478 ,-135
479 ,405
480 ,445
481 ,400
482 ,415
483 ,455
484 ,-135
485 ,430
486 ,420
487 ,425
488 ,375
489 ,-135
490 ,370
491 ,370
492 ,435
493 ,430
494 ,415
495 ,370
496 ,445
497 ,405
498 ,405
499 ,435
500 ,370
501 ,455
502 ,440
503 ,430
504 ,-135
505 ,425
506 ,405
507 ,450
508 ,420
509 ,-135
510 ,420
511 ,-135
512 ,460
513 ,440
514 ,415
515 ,380
516 ,445
517 ,415
518 ,380
519 ,425
520 ,-135
521 ,415
522 ,385
523 ,405
524 ,430
525 ,425
526 ,385
527 ,400
528 ,440
529 ,385
530 ,435
531 ,405
532 ,445
533 ,415
534 ,420
535 ,400
536 ,460
537 ,420
538 ,420
539 ,380
540 ,465
541 ,405
542 ,465
543 ,410
544 ,440
545 ,430
546 ,420
547 ,415
548 ,445
549 ,465
550 ,410
551 ,440
552 ,435
553 ,455
554 ,470
555 ,435
556 ,-135
557 ,380
558 ,465
559 ,-135
560 ,370
561 ,-135
562 ,400
563 ,405
564 ,420
565 ,440
566 ,465
567 ,460
568 ,420
569 ,410
570 ,-135
571 ,415
572 ,445
573 ,440
574 ,420
575 ,445
576 ,405
577 ,365
578 ,395
579 ,420
580 ,440
581 ,-135
582 ,430
583 ,435
584 ,450
585 ,430
586 ,435
587 ,415
588 ,-135
589 ,420
590 ,420
591 ,410
592 ,445
593 ,405
594 ,385
595 ,460
596 ,420
597 ,-135
598 ,435
599 ,405
600 ,445
601 ,445
602 ,400
603 ,435
604 ,420
605 ,420
606 ,430
607 ,445
608 ,370
609 ,440
610 ,465
611 ,-135
612 ,450
613 ,400
614 ,440
615 ,370
616 ,455
617 ,-135
618 ,455
619 ,450
620 ,425
621 ,445
622 ,435
623 ,410
624 ,440
625 ,-135
626 ,440
627 ,-135
628 ,-135
629 ,440
630 ,440
631 ,445
632 ,465
633 ,385
634 ,420
635 ,410
636 ,365
637 ,400
638 ,365
639 ,385
640 ,435
641 ,370
642 ,365
643 ,435
644 ,400
645 ,375
646 ,415
647 ,420
648 ,435
649 ,365
650 ,410
651 ,430
652 ,440
653 ,380
654 ,410
655 ,415
656 ,410
657 ,415
658 ,-135
659 ,455
660 ,460
661 ,-135
662 ,460
663 ,470
664 ,380
665 ,460
666 ,-135
667 ,470
668 ,460
669 ,460
670 ,375
671 ,-135
672 ,-135
673 ,-135
674 ,375
675 ,405
676 ,435
677 ,365
678 ,465
679 ,425
680 ,410
681 ,405
682 ,365
683 ,400
684 ,-135
685 ,455
686 ,440
687 ,395
688 ,440
689 ,420
690 ,-135
691 ,380
692 ,415
693 ,445
694 ,430
695 ,430
696 ,430
697 ,445
698 ,-135
699 ,390
700 ,445
701 ,395
702 ,440
703 ,-135
704 ,460
705 ,455
706 ,445
707 ,380
708 ,415
709 ,420
710 ,405
711 ,410
712 ,440
713 ,420
714 ,400
715 ,395
716 ,390
717 ,-135
718 ,445
719 ,465
720 ,-135
721 ,445
722 ,380
723 ,425
724 ,440
725 ,430
726 ,430
727 ,380
728 ,435
729 ,-135
730 ,430
731 ,435
732 ,375
733 ,-135
734 ,410
735 ,-135
736 ,405
737 ,-135
738 ,450
739 ,410
740 ,385
741 ,455
742 ,385
743 ,430
744 ,435
745 ,410
746 ,440
747 ,460
748 ,425
749 ,435
750 ,395
751 ,-135
752 ,415
753 ,-135
754 ,445
755 ,465
756 ,435
757 ,420
758 ,415
759 ,-135
760 ,440
761 ,440
762 ,450
763 ,400
764 ,375
765 ,-135
766 ,380
767 ,420
768 ,460
769 ,465
770 ,415
771 ,400
772 ,435
773 ,460
774 ,395
775 ,375
776 ,425
777 ,-135
778 ,450
779 ,435
780 ,445
781 ,450
782 ,400
783 ,445
784 ,425
785 ,380
786 ,440
787 ,375
788 ,415
789 ,390
790 ,375
791 ,415
792 ,410
793 ,375
794 ,435
795 ,460
796 ,415
797 ,440
798 ,405
799 ,390
800 ,460
801 ,460
802 ,400
803 ,425
804 ,420
805 ,435
806 ,465
807 ,440
808 ,420
809 ,390
810 ,-135
811 ,465
812 ,430
813 ,420
814 ,450
815 ,440
816 ,395
817 ,-135
818 ,390
819 ,425
820 ,390
821 ,455
822 ,-135
823 ,455
824 ,445
825 ,450
826 ,-135
827 ,380
828 ,450
829 ,395
830 ,-135
831 ,420
832 ,430
833 ,390
834 ,465
835 ,425
836 ,450
837 ,-135
838 ,465
839 ,445
840 ,465
841 ,440
842 ,450
843 ,460
844 ,385
845 ,405
846 ,375
847 ,430
848 ,450
849 ,450
850 ,420
851 ,410
852 ,430
853 ,435
854 ,440
855 ,405
856 ,370
857 ,405
858 ,455
859 ,430
860 ,440
861 ,380
862 ,395
863 ,380
864 ,-135
865 ,395
866 ,440
867 ,405
868 ,450
869 ,430
870 ,385
871 ,450
872 ,395
873 ,385
874 ,420
875 ,440
876 ,445
877 ,430
878 ,385
879 ,430
880 ,455
881 ,-135
882 ,440
883 ,395
884 ,-135
885 ,440
886 ,405
887 ,375
888 ,365
889 ,395
890 ,410
891 ,440
892 ,365
893 ,390
894 ,445
895 ,445
896 ,410
897 ,465
898 ,440
899 ,390
900 ,395
901 ,435
902 ,425
903 ,450
904 ,420
905 ,-135
906 ,400
907 ,440
908 ,420
909 ,-135
910 ,-135
911 ,400
912 ,-135
913 ,425
914 ,465
915 ,420
916 ,435
917 ,400
918 ,395
919 ,420
920 ,370
921 ,435
922 ,-135
923 ,420
924 ,410
925 ,430
926 ,415
927 ,400
928 ,440
929 ,435
930 ,415
931 ,405
932 ,420
933 ,-135
934 ,460
935 ,-135
936 ,445
937 ,425
938 ,420
939 ,400
940 ,410
941 ,430
942 ,465
943 ,-135
944 ,420
945 ,-135
946 ,470
947 ,430
948 ,370
949 ,430
950 ,430
951 ,415
952 ,375
953 ,410
954 ,405
955 ,440
956 ,395
957 ,410
958 ,-135
959 ,420
960 ,410
961 ,-135
962 ,435
963 ,430
964 ,405
965 ,-135
966 ,400
967 ,425
968 ,425
969 ,-135
970 ,450
971 ,450
972 ,395
973 ,450
974 ,425
975 ,400
976 ,450
977 ,400
978 ,465
979 ,450
980 ,420
981 ,400
982 ,405
983 ,390
984 ,410
985 ,435
986 ,435
987 ,370
988 ,440
989 ,440
990 ,450
991 ,395
992 ,370
993 ,380
994 ,415
995 ,460
996 ,410
997 ,440
998 ,425
999 ,410
1000 ,405
1001 ,395
1002 ,420
1003 ,415
1004 ,390
1005 ,420
1006 ,-135
1007 ,390
1008 ,405
1009 ,405
1010 ,430
1011 ,385
1012 ,420
1013 ,415
1014 ,440
1015 ,465
1016 ,440
1017 ,415
1018 ,440
1019 ,380
1020 ,425
1021 ,-135
1022 ,425
1023 ,455
1024 ,460
1025 ,420
1026 ,-135
1027 ,390
1028 ,460
1029 ,395
1030 ,435
1031 ,405
1032 ,460
1033 ,415
1034 ,430
1035 ,470
1036 ,-135
1037 ,-135
1038 ,455
1039 ,450
1040 ,450
1041 ,460
1042 ,-135
1043 ,370
1044 ,435
1045 ,430
1046 ,380
1047 ,440
1048 ,380
1049 ,385
1050 ,410
1051 ,435
1052 ,-135
1053 ,400
1054 ,390
1055 ,-135
1056 ,465
1057 ,390
1058 ,425
1059 ,420
1060 ,415
1061 ,415
1062 ,-135
1063 ,440
1064 ,390
1065 ,-135
1066 ,-135
1067 ,-135
1068 ,410
1069 ,450
1070 ,430
1071 ,405
1072 ,-135
1073 ,-135
1074 ,420
1075 ,410
1076 ,375
1077 ,410
1078 ,450
1079 ,400
1080 ,435
1081 ,445
1082 ,430
1083 ,405
1084 ,-135
1085 ,420
1086 ,425
1087 ,365
1088 ,440
1089 ,365
1090 ,370
1091 ,415
1092 ,410
1093 ,435
1094 ,440
1095 ,375
1096 ,415
1097 ,370
1098 ,470
1099 ,395
1100 ,420
1101 ,465
1102 ,385
1103 ,450
1104 ,-135
1105 ,400
1106 ,385
1107 ,385
1108 ,395
1109 ,445
1110 ,415
1111 ,435
1112 ,-135
1113 ,430
1114 ,375
1115 ,-135
1116 ,425
1117 ,-135
1118 ,450
1119 ,425
1120 ,460
1121 ,400
1122 ,410
1123 ,375
1124 ,415
1125 ,-135
1126 ,440
1127 ,395
1128 ,405
1129 ,405
1130 ,405
1131 ,390
1132 ,425
1133 ,390
1134 ,410
1135 ,425
1136 ,430
1137 ,430
1138 ,445
1139 ,-135
1140 ,380
1141 ,455
1142 ,425
1143 ,405
1144 ,410
1145 ,-135
1146 ,430
1147 ,420
1148 ,400
1149 ,390
1150 ,445
1151 ,405
1152 ,465
1153 ,415
1154 ,-135
1155 ,435
1156 ,-135
1157 ,425
1158 ,-135
1159 ,380
1160 ,440
1161 ,395
1162 ,430
1163 ,440
1164 ,405
1165 ,425
1166 ,445
1167 ,465
1168 ,415
1169 ,415
1170 ,385
1171 ,435
1172 ,430
1173 ,430
1174 ,460
1175 ,375
1176 ,-135
1177 ,-135
1178 ,445
1179 ,445
1180 ,380
1181 ,425
1182 ,405
1183 ,450
1184 ,-135
1185 ,415
1186 ,455
1187 ,425
1188 ,385
1189 ,440
1190 ,435
1191 ,430
1192 ,410
1193 ,-135
1194 ,435
1195 ,370
1196 ,455
1197 ,450
1198 ,420
1199 ,420
1200 ,435
1201 ,445
1202 ,440
1203 ,410
1204 ,390
1205 ,455
1206 ,380
1207 ,-135
1208 ,440
1209 ,-135
1210 ,-135
1211 ,410
1212 ,460
1213 ,365
1214 ,420
1215 ,470
1216 ,465
1217 ,365
1218 ,-135
1219 ,395
1220 ,445
1221 ,460
1222 ,440
1223 ,390
1224 ,425
1225 ,385
1226 ,445
1227 ,375
1228 ,445
1229 ,465
1230 ,445
1231 ,375
1232 ,425
1233 ,375
1234 ,425
1235 ,-135
1236 ,385
1237 ,-135
1238 ,465
1239 ,375
1240 ,395
1241 ,410
1242 ,405
1243 ,420
1244 ,400
1245 ,-135
1246 ,430
1247 ,410
1248 ,450
1249 ,385
1250 ,425
1251 ,435
1252 ,435
1253 ,460
1254 ,370
1255 ,370
1256 ,470
1257 ,405
1258 ,-135
1259 ,420
1260 ,445
1261 ,-135
1262 ,410
1263 ,435
1264 ,-135
1265 ,470
1266 ,445
1267 ,-135
1268 ,395
1269 ,445
1270 ,410
1271 ,405
1272 ,-135
1273 ,365
1274 ,415
1275 ,440
1276 ,450
1277 ,405
1278 ,450
1279 ,450
1280 ,460
1281 ,420
1282 ,385
1283 ,430
1284 ,380
1285 ,405
1286 ,-135
1287 ,420
1288 ,-135
1289 ,450
1290 ,385
1291 ,-135
1292 ,440
1293 ,380
1294 ,440
1295 ,415
1296 ,425
1297 ,450
1298 ,465
1299 ,460
1300 ,380
1301 ,465
1302 ,395
1303 ,450
1304 ,375
1305 ,410
1306 ,445
1307 ,440
1308 ,465
1309 ,415
1310 ,430
1311 ,-135
1312 ,390
1313 ,410
1314 ,425
1315 ,400
1316 ,395
1317 ,420
1318 ,-135
1319 ,430
1320 ,440
1321 ,-135
1322 ,460
1323 ,445
1324 ,415
1325 ,440
1326 ,-135
1327 ,420
1328 ,415
1329 ,415
1330 ,435
1331 ,425
1332 ,-135
1333 ,450
1334 ,395
1335 ,415
1336 ,430
1337 ,-135
1338 ,-135
1339 ,440
1340 ,-135
1341 ,450
1342 ,435
1343 ,375
1344 ,425
1345 ,395
1346 ,405
1347 ,420
1348 ,-135
1349 ,-135
1350 ,405
1351 ,455
1352 ,380
1353 ,440
1354 ,420
1355 ,450
1356 ,450
1357 ,420
1358 ,470
1359 ,445
1360 ,425
1361 ,405
1362 ,450
1363 ,-135
1364 ,445
1365 ,425
1366 ,390
1367 ,465
1368 ,440
1369 ,415
1370 ,420
1371 ,370
1372 ,440
1373 ,445
1374 ,440
1375 ,385
1376 ,380
1377 ,455
1378 ,425
1379 ,425
1380 ,435
1381 ,465
1382 ,450
1383 ,405
1384 ,415
1385 ,380
1386 ,395
1387 ,450
1388 ,415
1389 ,420
1390 ,460
1391 ,460
1392 ,410
1393 ,435
1394 ,-135
1395 ,410
1396 ,435
1397 ,420
1398 ,415
1399 ,375
1400 ,390
1401 ,395
1402 ,390
1403 ,455
1404 ,-135
1405 ,450
1406 ,380
1407 ,435
1408 ,395
1409 ,410
1410 ,440
1411 ,450
1412 ,365
1413 ,435
1414 ,470
1415 ,430
1416 ,375
1417 ,-135
1418 ,395
1419 ,415
1420 ,435
1421 ,380
1422 ,400
1423 ,370
1424 ,-135
1425 ,425
1426 ,390
1427 ,440
1428 ,445
1429 ,425
1430 ,410
1431 ,445
1432 ,385
1433 ,370
1434 ,-135
1435 ,460
1436 ,430
1437 ,445
1438 ,435
1439 ,405
1440 ,435
1441 ,435
1442 ,440
1443 ,445
1444 ,420
1445 ,450
1446 ,450
1447 ,445
1448 ,440
1449 ,365
1450 ,405
1451 ,435
1452 ,385
1453 ,465
1454 ,465
1455 ,425
1456 ,385
1457 ,425
1458 ,445
1459 ,430
1460 ,470
1461 ,460
1462 ,370
1463 ,385
1464 ,440
1465 ,425
1466 ,440
1467 ,380
1468 ,435
1469 ,410
1470 ,455
1471 ,440
1472 ,375
1473 ,375
1474 ,460
1475 ,425
1476 ,470
1477 ,440
1478 ,425
1479 ,380
1480 ,395
1481 ,425
1482 ,390
1483 ,450
1484 ,435
1485 ,370
1486 ,440
1487 ,435
1488 ,395
1489 ,450
1490 ,410
1491 ,440
1492 ,435
1493 ,410
1494 ,-135
1495 ,455
1496 ,375
1497 ,420
1498 ,410
1499 ,375
1500 ,-135
1501 ,-135
1502 ,435
1503 ,370
1504 ,460
1505 ,365
1506 ,365
1507 ,390
1508 ,380
1509 ,365
1510 ,420
1511 ,465
1512 ,425
1513 ,420
1514 ,365
1515 ,430
1516 ,440
1517 ,-135
1518 ,375
1519 ,380
1520 ,380
1521 ,445
1522 ,410
1523 ,450
1524 ,440
1525 ,435
1526 ,430
1527 ,410
1528 ,425
1529 ,415
1530 ,-135
1531 ,450
1532 ,400
1533 ,450
1534 ,465
1535 ,455
1536 ,380
1537 ,415
1538 ,-135
1539 ,400
1540 ,460
1541 ,465
1542 ,450
1543 ,400
1544 ,425
1545 ,450
1546 ,-135
1547 ,400
1548 ,465
1549 ,470
1550 ,410
1551 ,405
1552 ,445
1553 ,370
1554 ,390
1555 ,440
1556 ,425
1557 ,435
1558 ,450
1559 ,410
1560 ,430
1561 ,385
1562 ,380
1563 ,420
1564 ,420
1565 ,435
1566 ,455
1567 ,385
1568 ,375
1569 ,415
1570 ,455
1571 ,465
1572 ,-135
1573 ,440
1574 ,460
1575 ,-135
1576 ,415
1577 ,-135
1578 ,-135
1579 ,415
1580 ,415
1581 ,435
1582 ,440
1583 ,445
1584 ,445
1585 ,450
1586 ,455
1587 ,380
1588 ,365
1589 ,-135
1590 ,430
1591 ,395
1592 ,425
1593 ,405
1594 ,-135
1595 ,455
1596 ,420
1597 ,425
1598 ,415
1599 ,-135
1600 ,400
1601 ,390
1602 ,450
1603 ,425
1604 ,-135
1605 ,395
1606 ,405
1607 ,450
1608 ,430
1609 ,445
1610 ,-135
1611 ,445
1612 ,445
1613 ,-135
1614 ,420
1615 ,-135
1616 ,420
1617 ,445
1618 ,420
1619 ,385
1620 ,460
1621 ,440
1622 ,415
1623 ,445
1624 ,370
1625 ,400
1626 ,-135
1627 ,-135
1628 ,430
1629 ,450
1630 ,405
1631 ,440
1632 ,405
1633 ,415
1634 ,-135
1635 ,420
1636 ,425
1637 ,395
1638 ,-135
1639 ,385
1640 ,460
1641 ,465
1642 ,420
1643 ,395
1644 ,365
1645 ,435
1646 ,420
1647 ,415
1648 ,-135
1649 ,400
1650 ,460
1651 ,430
1652 ,435
1653 ,-135
1654 ,-135
1655 ,415
1656 ,415
1657 ,385
1658 ,400
1659 ,395
1660 ,370
1661 ,415
1662 ,-135
1663 ,425
1664 ,450
1665 ,435
1666 ,375
1667 ,-135
1668 ,370
1669 ,380
1670 ,380
1671 ,385
1672 ,445
1673 ,425
1674 ,435
1675 ,450
1676 ,-135
1677 ,445
1678 ,375
1679 ,455
1680 ,410
1681 ,455
1682 ,445
1683 ,-135
1684 ,395
1685 ,-135
1686 ,450
1687 ,425
1688 ,420
1689 ,455
1690 ,435
1691 ,365
1692 ,-135
1693 ,425
1694 ,470
1695 ,395
1696 ,415
1697 ,-135
1698 ,435
1699 ,450
1700 ,470
1701 ,420
1702 ,425
1703 ,425
1704 ,400
1705 ,400
1706 ,415
1707 ,410
1708 ,425
1709 ,410
1710 ,-135
1711 ,450
1712 ,445
1713 ,395
1714 ,370
1715 ,415
1716 ,425
1717 ,385
1718 ,460
1719 ,420
1720 ,425
1721 ,430
1722 ,-135
1723 ,-135
1724 ,390
1725 ,-135
1726 ,435
1727 ,-135
1728 ,450
1729 ,450
1730 ,-135
1731 ,390
1732 ,390
1733 ,425
1734 ,430
1735 ,435
1736 ,415
1737 ,420
1738 ,465
1739 ,390
1740 ,460
1741 ,455
1742 ,400
1743 ,440
1744 ,440
1745 ,430
1746 ,455
1747 ,440
1748 ,425
1749 ,405
1750 ,460
1751 ,400
1752 ,365
1753 ,370
1754 ,380
1755 ,435
1756 ,445
1757 ,450
1758 ,410
1759 ,455
1760 ,385
1761 ,385
1762 ,460
1763 ,445
1764 ,-135
1765 ,395
1766 ,380
1767 ,445
1768 ,405
1769 ,400
1770 ,460
1771 ,-135
1772 ,445
1773 ,435
1774 ,385
1775 ,395
1776 ,375
1777 ,-135
1778 ,440
1779 ,415
1780 ,410
1781 ,460
1782 ,420
1783 ,465
1784 ,415
1785 ,405
1786 ,375
1787 ,455
1788 ,450
1789 ,400
1790 ,370
1791 ,470
1792 ,425
1793 ,-135
1794 ,375
1795 ,425
1796 ,420
1797 ,445
1798 ,-135
1799 ,420
1800 ,415
1801 ,-135
1802 ,400
1803 ,455
1804 ,420
1805 ,380
1806 ,450
1807 ,-135
1808 ,440
1809 ,460
1810 ,410
1811 ,450
1812 ,440
1813 ,375
1814 ,375
1815 ,410
1816 ,445
1817 ,470
1818 ,425
1819 ,440
1820 ,400
1821 ,-135
1822 ,395
1823 ,440
1824 ,-135
1825 ,400
1826 ,390
1827 ,455
1828 ,410
1829 ,465
1830 ,425
1831 ,410
1832 ,380
1833 ,455
1834 ,450
1835 ,365
1836 ,385
1837 ,455
1838 ,420
1839 ,410
1840 ,430
1841 ,420
1842 ,400
1843 ,435
1844 ,425
1845 ,435
1846 ,425
1847 ,435
1848 ,435
1849 ,440
1850 ,455
1851 ,435
1852 ,385
1853 ,390
1854 ,-135
1855 ,390
1856 ,430
1857 ,405
1858 ,440
1859 ,445
1860 ,445
1861 ,445
1862 ,450
1863 ,415
1864 ,405
1865 ,385
1866 ,400
1867 ,405
1868 ,420
1869 ,-135
1870 ,-135
1871 ,440
1872 ,420
1873 ,-135
1874 ,435
1875 ,445
1876 ,390
1877 ,405
1878 ,400
1879 ,445
1880 ,465
1881 ,455
1882 ,455
1883 ,395
1884 ,445
1885 ,420
1886 ,385
1887 ,410
1888 ,370
1889 ,430
1890 ,370
1891 ,385
1892 ,395
1893 ,-135
1894 ,450
1895 ,395
1896 ,420
1897 ,-135
1898 ,-135
1899 ,450
1900 ,415
1901 ,425
1902 ,420
1903 ,435
1904 ,375
1905 ,385
1906 ,435
1907 ,395
1908 ,400
1909 ,450
1910 ,395
1911 ,415
1912 ,460
1913 ,410
1914 ,-135
1915 ,450
1916 ,405
1917 ,440
1918 ,465
1919 ,440
1920 ,-135
1921 ,-135
1922 ,410
1923 ,385
1924 ,455
1925 ,435
1926 ,415
1927 ,460
1928 ,375
1929 ,365
1930 ,415
1931 ,445
1932 ,400
1933 ,395
1934 ,430
1935 ,420
1936 ,-135
1937 ,430
1938 ,390
1939 ,435
1940 ,425
1941 ,450
1942 ,415
1943 ,380
1944 ,460
1945 ,365
1946 ,375
1947 ,425
1948 ,470
1949 ,445
1950 ,455
1951 ,430
1952 ,425
1953 ,445
1954 ,-135
1955 ,405
1956 ,435
1957 ,465
1958 ,435
1959 ,-135
1960 ,455
1961 ,425
1962 ,455
1963 ,415
1964 ,435
1965 ,410
1966 ,-135
1967 ,430
1968 ,410
1969 ,420
1970 ,390
1971 ,-135
1972 ,430
1973 ,455
1974 ,415
1975 ,440
1976 ,375
1977 ,-135
1978 ,430
1979 ,415
1980 ,435
1981 ,430
1982 ,-135
1983 ,445
1984 ,400
1985 ,420
1986 ,445
1987 ,-135
1988 ,-135
1989 ,370
1990 ,-135
1991 ,465
1992 ,-135
1993 ,455
1994 ,465
1995 ,440
1996 ,390
1997 ,395
1998 ,435
1999 ,470
2000 ,460
2001 ,420
2002 ,385
2003 ,380
2004 ,420
2005 ,400
2006 ,455
2007 ,370
2008 ,400
2009 ,-135
2010 ,415
2011 ,435
2012 ,420
2013 ,425
2014 ,430
2015 ,410
2016 ,440
2017 ,385
2018 ,375
2019 ,425
2020 ,-135
2021 ,465
2022 ,-135
2023 ,-135
2024 ,435
2025 ,455
2026 ,445
2027 ,410
2028 ,395
2029 ,430
2030 ,380
2031 ,440
2032 ,395
2033 ,450
2034 ,-135
2035 ,-135
2036 ,395
2037 ,-135
2038 ,440
2039 ,460
2040 ,435
2041 ,425
2042 ,470
2043 ,425
2044 ,420
2045 ,450
2046 ,450
2047 ,420
2048 ,370
2049 ,390
2050 ,-135
2051 ,435
2052 ,405
2053 ,445
2054 ,405
2055 ,365
2056 ,440
2057 ,385
2058 ,400
2059 ,430
2060 ,-135
2061 ,375
2062 ,380
2063 ,410
2064 ,450
2065 ,450
2066 ,420
2067 ,410
2068 ,425
2069 ,450
2070 ,425
2071 ,405
2072 ,435
2073 ,460
2074 ,365
2075 ,445
2076 ,405
2077 ,370
2078 ,-135
2079 ,430
2080 ,425
2081 ,365
2082 ,420
2083 ,400
2084 ,-135
2085 ,425
2086 ,365
2087 ,410
